zip_code,distance_min,count_within_20,count_within_60,count_within_100
14516,1.9284137840708546,11,114,264
14517,4.497293933163029,27,133,269
14519,7.203896525637692,8,92,247
14521,5.697612324981146,11,143,289
14522,3.7216465189869967,14,113,272
14525,3.5904205219993983,20,117,247
14526,3.4698079939933764,12,93,242
14527,0.7244175792505451,9,139,294
14529,3.3751198494502157,20,127,305
14530,6.874577424975292,28,121,253
14532,5.212281061969935,12,129,280
14533,0.7932144952049964,28,114,252
14534,4.17814661757735,17,101,248
14536,4.7367974428498805,15,133,252
14537,0.32874820340998434,15,119,278
14539,0.14616694154419863,30,113,251
14541,9.654554887502032,13,140,280
14542,3.0559389926081146,13,118,266
14543,4.70999219343139,25,108,245
14544,0.8858203490654366,13,131,276
14545,0.5841305305329587,29,124,276
14546,1.446261721312809,25,108,238
14548,1.776950291013589,13,124,269
14549,4.418081150936436,25,126,255
14550,1.3996706021577348,21,128,250
14551,4.187252643350575,9,102,268
14555,1.0129781010319867,8,96,262
14559,0.6259947981967455,12,99,221
14560,3.6862546256611486,27,126,278
14561,3.6426788372854784,12,136,282
14564,6.06922859707624,19,102,263
14568,9.190707729251958,10,100,255
14569,6.752270788043187,18,123,240
14571,7.063163712234159,7,82,162
14572,5.134887213824757,19,129,297
14580,7.576620042093031,9,85,233
14585,3.8985351130839097,29,110,260
14586,3.586166117899736,25,105,238
14588,8.5722827708128,11,142,286
14589,1.713229465394725,8,92,259
14590,4.880931985179649,10,106,259
14591,1.303550249808032,14,120,236
14592,0.4774330386949566,25,110,251
14604,0.956673209583592,11,98,234
14605,0.6857059226379518,11,98,233
14606,0.42994802997812626,12,98,226
14607,1.9173841463720498,12,98,236
14608,1.018096084485051,11,98,233
14609,3.161500243794874,12,94,235
14610,3.6239370391371595,11,95,241
14611,2.06571304000597,11,98,230
14612,6.065126488950505,10,88,215
14613,1.5569853904600819,12,97,229
14614,0.7300874915820487,11,98,232
14615,3.007803926824974,11,95,221
14616,4.987006041249473,11,90,218
14617,4.13102616932106,10,91,222
14618,3.4473470575706484,12,98,240
14619,2.751434780327698,14,99,230
14620,2.7910775105670806,13,97,238
14621,1.641870961558149,11,98,227
14622,4.567678508548495,11,91,227
14623,5.716648005324825,17,101,238
14624,3.258119213996977,16,101,229
14625,2.7900336993204804,14,92,238
14626,2.9099930934185596,11,94,217
14627,2.793371320373067,14,98,235
14701,1.3826609945005008,20,116,403
14706,3.743023481580988,11,115,385
14707,4.996624428823821,7,106,403
14708,6.7692442269397395,10,102,421
14709,9.600323507785557,13,127,311
14710,3.4692095328941916,18,120,394
14711,7.29419368292768,9,124,321
14712,1.9892295021897617,16,115,356
14714,9.764956791153956,10,129,329
14715,1.034644833945307,9,113,400
14716,0.11818142656559304,10,101,294
14717,4.63939001990216,9,128,309
14718,1.5704679950943123,18,101,296
14719,0.9416770714847885,10,109,295
14720,0.2895002897280539,20,118,386
14721,5.099945197274826,14,110,425
14722,3.5034753238093215,17,116,356
14723,6.267125287540096,22,108,302
14724,7.668929165279194,18,126,431
14726,6.794130678011649,16,110,316
14727,9.879583231522588,9,124,361
14728,4.1571476641366125,17,108,331
14729,6.7644723534763065,10,123,282
14731,7.014839463693286,11,125,310
14732,5.1150870020351595,18,108,326
14733,3.117374496429732,18,116,356
14735,1.230266932474471,11,134,279
14736,10.022466633570174,12,115,391
14737,7.636394647432847,11,130,307
14738,3.279234160859181,17,118,392
14739,6.180864277312836,9,117,366
14740,4.930131635802631,21,113,330
14741,6.946925728531911,12,123,346
14742,1.600891362837191,20,117,381
14743,9.160064742670706,14,125,360
14744,2.3091029907601985,9,135,282
14747,0.41086580650202964,17,110,362
14748,4.140471442558222,13,116,373
14750,1.4165054009339295,20,121,402
14752,0.6303419563687515,17,103,298
14753,1.8771737741529941,12,108,423
14754,3.8846082811977367,12,104,421
14755,6.417876029085616,9,110,331
14756,2.88850093775464,16,115,353
14757,1.0744434042008968,15,110,345
14760,1.09107752534006,14,114,398
14767,1.917983104686281,17,127,411
14769,2.141618572826462,9,99,297
14770,4.526182868639991,13,109,414
14772,0.8100380252025006,14,114,354
14774,0.38148427308593874,9,113,397
14775,10.23489879840964,9,102,352
14777,6.421340278748264,9,135,297
14778,0.47200691665639516,13,112,404
14779,6.310609670003224,12,109,393
14781,8.087065115304512,16,114,375
14782,0.24470683445350164,20,110,314
14783,6.869755997023156,13,112,381
14784,4.0803909144017805,17,104,304
14787,5.112194890684563,9,98,317
14788,0.9881261036908365,14,114,399
14801,8.0143393496186075,11,115,494
14802,8.487843237377383,6,117,366
14803,5.888677255068621,6,121,359
14804,9.377704779269353,14,120,334
14805,3.6705650407768555,22,133,407
14806,9.835758520238151,5,110,383
14807,2.1210423436001182,15,123,320
14808,8.40829992938894,20,121,305
14809,11.568983781846375,11,129,328
14810,7.338104905125066,8,124,356
14812,8.725744407542352,19,130,420
14813,2.8352982555188366,9,111,350
14814,4.414607006664277,20,114,476
14815,7.381019774527074,17,129,380
14816,1.1136150389456294,21,107,479
14817,8.065078904597433,15,124,423
14818,2.9236828924820912,21,142,384
14819,11.898978426304394,10,117,404
14820,9.331303067176137,12,117,435
14821,2.868743480092332,11,120,439
14822,4.5559887022248615,18,130,308
14823,9.304268008466417,6,122,384
14824,5.7086662990316945,25,116,444
14825,5.032492715997907,15,115,542
14826,11.112007158348034,15,127,312
14827,0.284717375564427,18,122,452
14830,0.22861608936938727,21,116,484
14836,3.445206937362525,18,137,280
14837,3.3659245132896247,12,142,333
14838,3.7971816053013536,23,106,490
14839,14.294131328465152,7,116,422
14840,2.7498826293592766,10,127,331
14841,6.974539164709846,17,151,353
14842,5.3201154961057036,12,144,303
14843,1.2549086539166074,8,122,347
14845,1.0279671147849463,19,118,462
14846,1.2048660144552847,16,137,270
14847,0.8552071900456089,18,146,316
14850,0.8883531598343949,18,129,394
14853,0.4633842763313672,17,129,389
14854,3.415930545720482,17,142,369
14855,13.150173961176641,9,120,437
14856,7.627660451565177,7,125,345
14858,2.35074207869985,15,115,524
14859,7.10575402531368,16,107,525
14860,5.732612180227642,14,148,309
14861,5.673077398630366,19,109,526
14864,0.5576956119709908,20,120,437
14865,0.7432719935891136,25,127,406
14867,1.6801832506104735,21,133,418
14869,2.1249915562582,22,131,406
14870,0.5364520626644769,17,118,460
14871,3.922906854599755,21,114,534
14872,1.8266778428993298,20,121,441
14873,8.791349672244998,9,127,307
14874,7.102726573311554,10,127,308
14877,11.983893824617809,6,113,435
14878,5.353341565585986,15,145,379
14879,3.2788087587905217,13,127,396
14880,4.457677416357278,7,115,373
14881,5.608473346050528,15,128,407
14882,6.124845165203396,16,141,343
14883,10.2453323583583,20,111,460
14884,5.247321788466231,20,134,298
14885,9.021991383640952,4,111,461
14886,2.705634293669292,17,143,370
14889,8.5859037857687,24,111,463
14891,3.981957658655858,20,136,402
14892,2.4282706592657064,14,116,551
14893,7.2092957417636105,11,133,326
14894,2.4729924568404362,21,113,549
14895,1.5564476382364598,4,108,409
14897,7.174998073935843,6,107,443
14898,6.4307260796169645,8,116,496
14901,3.2542717216459813,21,111,524
14903,2.405573935516194,22,112,489
14904,1.6818585251682736,25,114,524
14905,0.2069191472369399,24,114,508
15001,3.8428766456244237,102,569,1102
15003,0.9506190862306175,102,571,1124
15004,0.11394189414829721,89,559,1103
15005,0.3140504366190545,99,572,1121
15006,0.46989393076127806,118,567,1087
15007,0.47484225687783704,115,566,1108
15009,3.0541601301339396,79,570,1089
15010,0.9277514616026323,76,561,1079
15012,2.1114296803365002,146,563,1017
15014,0.05728520966152866,105,574,1056
15015,0.026234124659997932,117,565,1134
15017,1.362752718854266,146,540,1072
15018,2.0683870770967503,156,560,1032
15019,2.109455293199064,104,562,1117
15020,1.8658929828821236,162,553,1038
15021,2.2898502792453264,89,566,1109
15022,2.2719179073900353,135,549,1018
15024,1.6471990873400606,126,574,1071
15025,0.6178227184938246,168,563,1052
15026,3.1696861576364124,100,575,1132
15027,0.08781567662862619,95,573,1112
15028,0.7460885618100924,153,561,1037
15030,1.31655924345391,118,573,1062
15031,2.6676440281281195,134,546,1076
15033,0.11712565990294227,152,555,1020
15034,0.028342511779561885,172,568,1055
15035,0.007573807323350526,153,566,1047
15037,2.0548318456142805,162,561,1034
15038,0.09095563459130399,166,556,1040
15042,2.4762554031736115,92,568,1114
15043,3.3400730166203965,79,568,1111
15044,1.0904597621139007,116,562,1109
15045,0.027316688528355716,166,570,1053
15046,1.020893081620599,109,576,1132
15047,0.499978778129277,156,564,1043
15049,0.0109495655688226,125,565,1059
15050,3.190902426286402,87,571,1109
15051,2.8680822077913257,132,570,1079
15052,1.0125646795569851,77,567,1096
15053,0.34758453805135686,98,563,1108
15054,0.32146816090576463,91,565,1114
15055,0.3017646722530343,147,543,1065
15056,0.1518013204708065,109,575,1134
15057,0.9992849589936811,110,550,1092
15059,0.7450618047136619,68,566,1095
15060,1.7653130083807373,98,554,1098
15061,2.413396633347396,92,570,1087
15062,0.33590750175012946,151,551,1017
15063,0.30657460470864284,153,550,1027
15064,2.315659381227089,139,548,1080
15065,2.6356185750569514,90,568,1054
15066,2.8918128041448248,86,568,1089
15067,0.492108167601596,160,551,1039
15068,1.6835277227577972,115,566,1057
15071,0.8289302551654032,129,555,1096
15072,0.6474398016766094,147,553,1016
15074,4.0315532763919295,87,562,1094
15075,1.679179553079614,125,571,1066
15076,0.28867787127220906,121,574,1072
15077,0.32129409166584133,85,568,1100
15078,0.24736080283031514,92,562,1106
15081,0.040793299479310804,107,579,1124
15082,0.41022410074547205,122,552,1092
15083,2.000808197933677,156,558,1032
15084,2.393894448416248,111,576,1067
15085,0.31429934369980966,150,559,1042
15086,2.364471535557476,108,569,1129
15087,0.2702940617376218,149,554,1021
15088,0.05192194759561806,171,560,1045
15089,1.5652593696465296,140,566,1029
15090,1.0949921827066809,120,565,1133
15101,0.571412540391931,131,568,1091
15102,0.17570612555418424,164,547,1059
15104,0.37119992339211916,159,564,1060
15106,1.4261782730853536,141,554,1084
15108,1.513849147038619,123,568,1116
15110,0.018119830834280367,159,566,1054
15112,0.3841903320810469,160,566,1054
15116,1.790785170351248,139,566,1083
15120,0.40396419351152557,164,562,1061
15122,0.6466502328162408,169,565,1057
15126,1.9187812192357554,111,571,1125
15129,0.39930123520440985,162,554,1049
15131,0.3076806970855096,157,569,1042
15132,0.15856801555033853,162,567,1047
15133,0.4467198820724224,162,566,1053
15135,0.5040980330140639,159,563,1042
15136,2.324353483196217,145,560,1090
15137,0.6370078729672265,148,568,1043
15139,0.18832925396762956,134,571,1067
15140,0.011721973661409736,149,567,1046
15142,1.533909056890084,141,549,1083
15143,0.6804229234636563,123,569,1127
15144,0.5373354109004468,124,569,1057
15145,0.48878958164417813,158,569,1051
15146,0.047132623794926415,142,569,1047
15147,0.7723887383982583,138,574,1067
15148,0.49779901278912375,157,567,1044
15201,1.2969111503621595,142,568,1072
15202,0.2739532345170898,146,555,1092
15203,0.9245214708988161,157,560,1076
15204,0.8327878542635067,147,561,1091
15205,0.6905953243990597,144,562,1089
15206,1.5127829110710718,150,570,1071
15207,0.6676438735895586,159,561,1066
15208,1.5136437914014882,153,567,1067
15209,1.1690998475583905,140,574,1089
15210,0.3018117318042908,159,559,1073
15211,2.056484149645943,152,560,1082
15212,1.0234039332771132,145,559,1094
15213,1.1462908010501323,152,563,1074
15214,2.151170958302346,142,564,1091
15215,0.7440363004206518,148,576,1077
15216,0.6072011831844218,157,552,1078
15217,1.706364131457838,154,562,1064
15218,0.29133210353835093,152,565,1060
15219,0.43828510991065633,155,564,1078
15220,0.39015433684311285,153,552,1084
15221,0.7505156917345569,160,567,1058
15222,1.0668251352690605,152,565,1083
15223,0.5879654906282047,139,574,1086
15224,1.9421385159356788,148,564,1072
15225,0.965202536762308,144,566,1095
15226,1.2545409062640245,160,556,1071
15227,0.3135211400835698,171,557,1066
15228,1.338176982645653,156,549,1072
15229,0.24723213955090126,141,561,1098
15232,2.497625494811953,150,563,1072
15233,1.5780668645334754,147,559,1090
15234,0.1469610611550308,165,553,1067
15235,1.7632280704582546,150,576,1060
15236,1.4762375379089505,174,560,1062
15237,2.256544850431376,135,560,1107
15238,1.0629061188574922,139,572,1074
15239,1.42727574907246,130,566,1060
15241,2.116084464748967,152,538,1070
15243,1.5082074553090006,150,547,1077
15260,1.245660702158139,151,562,1073
15290,2.435549754408212,146,560,1085
15301,1.4552934786054368,79,533,1051
15310,3.6933357685670423,21,443,969
15311,4.442430816178326,83,519,1021
15312,1.0009404891696139,69,550,1092
15313,0.5416272343870061,105,537,1010
15314,2.073666439119366,135,543,1031
15315,0.18688249165897908,58,471,925
15316,0.3971468888928202,39,439,921
15317,1.152451321161052,130,549,1072
15320,1.5217146274549371,79,510,964
15321,0.44515473514945375,126,551,1082
15322,1.0677771953795678,86,508,995
15323,0.6586919773863588,59,530,1050
15324,0.04710529720254569,109,532,1023
15325,0.16243053419957393,84,528,982
15327,1.6626472355284228,56,469,921
15329,6.186173480020043,48,513,1023
15330,2.1373197892710394,132,540,1040
15331,0.1496607223025452,115,541,1020
15332,0.977623076959173,161,552,1048
15333,1.0975306005536956,100,527,999
15334,1.472351521920861,61,494,930
15337,4.010816949555837,36,488,1001
15338,2.014748060681496,57,481,928
15340,1.07818965022632,87,549,1082
15341,5.560150572292923,20,461,973
15342,0.46195380576870876,102,539,1070
15344,1.035895874980454,78,497,983
15345,0.7740833591673093,89,518,1006
15346,0.022241536492664644,80,503,986
15347,0.5145127303812477,96,536,1065
15348,0.44303040329804183,89,520,991
15349,2.179161557636117,48,457,929
15350,0.2556569315289077,118,548,1077
15351,0.4098048789756051,81,516,955
15352,2.426458259694487,21,437,944
15353,6.037751434965394,39,502,1005
15357,0.8936301064227051,84,523,976
15358,1.5100488684747713,103,532,1005
15359,0.4500846141167219,36,482,980
15360,1.3742641679034766,101,535,1024
15361,0.2423062728939787,104,551,1089
15362,3.792515526331035,44,451,937
15363,0.704350366567953,113,541,1071
15364,4.90410529117661,39,495,1002
15366,0.017811179459436586,148,549,1026
15367,2.1898041010113367,161,542,1059
15368,1.3411818487686533,98,522,999
15370,1.4368527231674402,46,494,974
15376,1.6025506476638802,61,529,1056
15377,5.4057519376152126,41,499,1020
15378,0.11057429261086088,90,550,1074
15379,0.0013347628176948274,67,545,1083
15380,3.550970602919964,25,467,996
15401,0.4202592960670139,74,528,953
15410,2.069349017001559,89,526,958
15411,4.211750313339344,19,423,979
15412,0.6052093948146103,116,559,1007
15413,0.11188569004445423,92,546,983
15417,0.7459026295957163,95,555,991
15419,1.0909192715876554,109,562,998
15420,0.7465570718054959,89,548,972
15421,0.9096558184450245,42,496,943
15422,1.939547438176638,92,556,975
15423,1.6980719200753258,123,547,1010
15424,0.7281437143464422,25,460,1000
15425,2.3800146969215406,76,527,985
15427,2.824106050351695,113,543,1004
15428,2.8689262363842656,110,573,1001
15429,1.8438718972765658,96,549,989
15430,0.5621976017787695,94,557,992
15431,3.197034161886971,66,527,969
15432,0.07226833098770047,133,556,1011
15433,2.56328929340587,89,539,986
15434,0.31133670251276097,116,555,1004
15435,2.191724656654306,89,543,970
15436,1.6338792217949947,60,511,935
15437,3.355787597047591,39,479,932
15438,0.47707188113678317,117,562,1006
15440,4.737756662101981,36,461,917
15442,0.8981891029217728,100,557,984
15443,2.624942859173782,88,537,959
15444,0.36158951597069666,96,560,994
15445,1.801266360091981,62,524,947
15446,5.712231623638104,46,519,1005
15447,1.5554012572407527,86,527,979
15448,1.331704166370933,128,573,1012
15449,2.4600754847724766,89,550,968
15450,1.6611581540189824,92,521,993
15451,3.464613580168599,49,475,918
15454,1.549771075772516,83,517,949
15455,2.387682357616595,85,550,989
15456,1.265215157345077,74,535,958
15458,2.0191838346686524,87,532,950
15459,3.5715793120806807,28,466,951
15460,1.1321420375546116,65,494,930
15461,0.6046518904300028,79,504,942
15462,3.293271162121734,44,522,1017
15463,1.2294855484044007,89,543,973
15464,5.239749443197469,35,501,985
15466,0.11190245408746544,116,554,1002
15467,0.8761069493356858,60,488,927
15468,2.5985728951230165,91,545,970
15469,6.709013641946811,46,520,996
15470,1.988029979093427,38,495,956
15472,0.36718987827151156,80,539,963
15473,0.9664178888641555,118,571,1002
15474,1.1635252336375579,56,476,919
15475,1.0187764716875845,88,545,968
15476,0.08065735753877792,81,509,950
15477,0.007105109718582906,117,558,1008
15478,1.0483020072142932,57,506,924
15479,1.8540994934174675,130,575,1015
15480,0.9935309648108417,93,563,980
15482,0.04202217703693525,116,575,1001
15483,0.038812813845479396,116,563,1004
15484,1.9774921971511568,79,526,952
15486,2.598133391097754,100,565,992
15489,3.7706305919740433,88,550,978
15490,3.776344734315594,60,533,1000
15492,2.2574357719893356,126,573,1008
15501,3.2136933997409067,28,482,1029
15502,3.053550198552563,34,500,1029
15510,3.301827077051771,30,441,1033
15520,3.8332979759001775,40,484,1040
15521,6.90758024652478,64,362,1030
15522,3.5887486960622916,17,343,1068
15530,5.355102475313878,34,406,1028
15531,1.7952940763013088,54,492,1045
15532,1.38290810512292,58,368,996
15533,4.253575918995677,18,361,1153
