concept_id,condition_count,patient_count
41168944,20,20
41168945,20,20
41168946,20,20
41168947,20,20
41168948,20,20
41168949,20,20
41168950,20,20
41168951,20,20
41168952,20,20
41168953,20,20
41169127,20,20
41169128,20,20
41169129,20,20
41169130,20,20
41170212,20,20
41170213,20,20
41170446,20,20
41170447,20,20
41170955,20,20
41171009,20,20
41171979,20,20
41171980,20,20
41172360,20,20
41172361,20,20
41172362,20,20
41172363,20,20
41172364,20,20
41172365,20,20
41172366,20,20
41172367,20,20
41172368,20,20
41172369,20,20
41172370,20,20
41172371,20,20
41172372,20,20
41172373,20,20
41172374,20,20
41172375,20,20
41172376,20,20
41172542,20,20
41172551,20,20
41172552,20,20
41172553,20,20
41172554,20,20
41172555,20,20
41172556,20,20
41172557,20,20
41173324,20,20
41173325,20,20
41173326,20,20
41173327,20,20
41173328,20,20
41173329,20,20
41173330,20,20
41173331,20,20
41173332,20,20
41173333,20,20
41173334,20,20
41173335,20,20
41173425,20,20
41173426,20,20
41173427,20,20
41173428,20,20
41173429,20,20
41173898,20,20
41173962,20,20
41173963,20,20
41174040,20,20
41174177,20,20
41174178,20,20
41174320,20,20
41174331,20,20
41175258,20,20
41175609,20,20
41175662,20,20
41175731,20,20
41175785,20,20
41175896,20,20
41176299,20,20
41176513,20,20
41176514,20,20
41176515,20,20
41176516,20,20
41176517,20,20
41176518,20,20
41176519,20,20
41176611,20,20
41176612,20,20
41176613,20,20
41176617,20,20
41176949,20,20
41177865,20,20
41178554,20,20
41178555,20,20
41178556,20,20
41178557,20,20
41178636,20,20
41178642,20,20
41179268,20,20
41179269,20,20
41179270,20,20
41179271,20,20
41179272,20,20
41179273,20,20
41179276,20,20
41179277,20,20
41179281,20,20
41179282,20,20
41179292,20,20
41179293,20,20
41179538,20,20
41179642,20,20
41179643,20,20
41179644,20,20
41179645,20,20
41179646,20,20
41179647,20,20
41179648,20,20
41179649,20,20
41180066,20,20
41180298,20,20
41180719,20,20
41180817,20,20
41180818,20,20
41181182,20,20
41181183,20,20
41181184,20,20
41181185,20,20
41181186,20,20
41181187,20,20
41181188,20,20
41181189,20,20
41181190,20,20
41181191,20,20
41181192,20,20
41181401,20,20
41181402,20,20
41181403,20,20
41181404,20,20
41181405,20,20
41181406,20,20
41181407,20,20
41181408,20,20
41181409,20,20
41181410,20,20
41181411,20,20
41181412,20,20
41181413,20,20
41181414,20,20
41181415,20,20
41181416,20,20
41181461,20,20
41181943,20,20
41184758,20,20
41184759,20,20
41184760,20,20
41184761,20,20
41184766,20,20
41184768,20,20
41184769,20,20
41184770,20,20
41184771,20,20
41184772,20,20
41184773,20,20
41184774,20,20
41184783,20,20
41184784,20,20
41186554,20,20
41186555,20,20
41186556,20,20
41186557,20,20
41186558,20,20
41186559,20,20
41186560,20,20
41186561,20,20
41186924,20,20
41186925,20,20
41186926,20,20
41186937,20,20
41186938,20,20
41186939,20,20
41188645,20,20
41188646,20,20
41188647,20,20
41188648,20,20
41188649,20,20
41188652,20,20
41188653,20,20
41188654,20,20
41188655,20,20
41188664,20,20
41189198,20,20
41189199,20,20
41189404,20,20
41189484,20,20
41189485,20,20
41189486,20,20
41189487,20,20
41189488,20,20
41189489,20,20
41189490,20,20
41189491,20,20
41189492,20,20
41189493,20,20
41189494,20,20
41189495,20,20
41189496,20,20
41189497,20,20
41189498,20,20
41189499,20,20
41189500,20,20
41189501,20,20
41189502,20,20
41189503,20,20
41189504,20,20
41189505,20,20
41189506,20,20
41189507,20,20
41189508,20,20
41189509,20,20
41189510,20,20
41189511,20,20
41189512,20,20
41189513,20,20
41189514,20,20
41189515,20,20
41190137,20,20
41191064,20,20
41191904,20,20
41191905,20,20
41191906,20,20
41191907,20,20
41191962,20,20
41192835,20,20
41192836,20,20
41192837,20,20
41192838,20,20
41192839,20,20
41192840,20,20
41192841,20,20
41192842,20,20
41192843,20,20
41192844,20,20
41192845,20,20
41192846,20,20
41192847,20,20
41192848,20,20
41192849,20,20
41192850,20,20
41192851,20,20
41192852,20,20
41192853,20,20
41192854,20,20
41192855,20,20
41192856,20,20
41192857,20,20
41192858,20,20
41192859,20,20
41192860,20,20
41192861,20,20
41192862,20,20
41192863,20,20
41192864,20,20
41193264,20,20
41193265,20,20
41193266,20,20
41193267,20,20
41193268,20,20
41193269,20,20
41193270,20,20
41193271,20,20
41193272,20,20
41193273,20,20
41193274,20,20
41193275,20,20
41193276,20,20
41193277,20,20
41193278,20,20
41193279,20,20
41193280,20,20
41193281,20,20
41193282,20,20
41193283,20,20
41193284,20,20
41193285,20,20
41193286,20,20
41193287,20,20
41193288,20,20
41193289,20,20
41193290,20,20
41193291,20,20
41193292,20,20
41193293,20,20
41193971,20,20
41194052,20,20
41194172,20,20
41194173,20,20
41194266,20,20
41194562,20,20
41194583,20,20
41196147,20,20
41196154,20,20
41196155,20,20
41196156,20,20
41196160,20,20
41196161,20,20
41196162,20,20
41196163,20,20
41197415,20,20
41197416,20,20
41197417,20,20
41197418,20,20
41197419,20,20
41197420,20,20
41197427,20,20
41197428,20,20
41197429,20,20
41197430,20,20
41197431,20,20
41198300,20,20
41198301,20,20
41198677,20,20
41198678,20,20
41198679,20,20
41198680,20,20
41200322,20,20
41200323,20,20
41200324,20,20
41200325,20,20
41200326,20,20
41200327,20,20
41200328,20,20
41200329,20,20
41200330,20,20
41200511,20,20
41200512,20,20
41200513,20,20
41200514,20,20
41200515,20,20
41200516,20,20
41200517,20,20
41200518,20,20
41200519,20,20
41201878,20,20
41201879,20,20
41201880,20,20
41201881,20,20
41201882,20,20
41201883,20,20
41202403,20,20
41202458,20,20
41202459,20,20
41203475,20,20
41203864,20,20
41203865,20,20
41203866,20,20
41203867,20,20
41203868,20,20
41203869,20,20
41203870,20,20
41203871,20,20
41203872,20,20
41203873,20,20
41203874,20,20
41203875,20,20
41203876,20,20
41203877,20,20
41203879,20,20
41204026,20,20
41204052,20,20
41204081,20,20
41204082,20,20
41204476,20,20
41204548,20,20
41204859,20,20
41204860,20,20
41204861,20,20
41204862,20,20
41204863,20,20
41204864,20,20
41204865,20,20
41204866,20,20
41204867,20,20
41204868,20,20
41204955,20,20
41204956,20,20
41204957,20,20
41204958,20,20
41204959,20,20
41204960,20,20
41204961,20,20
41204962,20,20
41204963,20,20
41204964,20,20
41204965,20,20
41204966,20,20
41205170,20,20
41205194,20,20
41205217,20,20
41205488,20,20
41205489,20,20
41205490,20,20
41205491,20,20
41205492,20,20
41205520,20,20
41205553,20,20
41205586,20,20
41205707,20,20
41206821,20,20
41206822,20,20
41207176,20,20
41207178,20,20
41207179,20,20
41207338,20,20
41207741,20,20
41207860,20,20
41208025,20,20
41208026,20,20
41208027,20,20
41208028,20,20
41208045,20,20
41208123,20,20
41208128,20,20
41208369,20,20
41209376,20,20
41209377,20,20
41209383,20,20
41209977,20,20
41210054,20,20
41210056,20,20
41210720,20,20
41210721,20,20
41210722,20,20
41210723,20,20
41210724,20,20
41210728,20,20
41210729,20,20
41210818,20,20
41211060,20,20
41211061,20,20
41211062,20,20
41211063,20,20
41211064,20,20
41211065,20,20
41211066,20,20
41211067,20,20
41211068,20,20
41212104,20,20
41212141,20,20
41212170,20,20
41212197,20,20
41212537,20,20
41212538,20,20
41212539,20,20
41212540,20,20
41212541,20,20
41212542,20,20
41212543,20,20
41212544,20,20
41212545,20,20
41212546,20,20
41212782,20,20
41212783,20,20
41212784,20,20
41212785,20,20
41212786,20,20
41212787,20,20
41212788,20,20
41212789,20,20
41212790,20,20
41212791,20,20
41212792,20,20
41212793,20,20
41212794,20,20
41212795,20,20
41212796,20,20
41212797,20,20
41213385,20,20
41216074,20,20
41216075,20,20
41216082,20,20
41216083,20,20
41216084,20,20
41216085,20,20
41216086,20,20
41216087,20,20
41216088,20,20
41216089,20,20
41216103,20,20
41217877,20,20
41217878,20,20
41217879,20,20
41217880,20,20
41217881,20,20
41217882,20,20
41217883,20,20
41217884,20,20
41217885,20,20
41217886,20,20
41217887,20,20
41218177,20,20
41218178,20,20
41218179,20,20
41218180,20,20
41218186,20,20
41218187,20,20
41218188,20,20
41218189,20,20
41219822,20,20
41219823,20,20
41219824,20,20
41219825,20,20
41219827,20,20
41219828,20,20
41219829,20,20
41219830,20,20
41219833,20,20
41219843,20,20
41219844,20,20
41219859,20,20
41219860,20,20
41219861,20,20
41220103,20,20
41220104,20,20
41220597,20,20
41220598,20,20
41220692,20,20
41220693,20,20
41220694,20,20
41220695,20,20
41220696,20,20
41220697,20,20
41220698,20,20
41220699,20,20
41220700,20,20
41220701,20,20
41220702,20,20
41221726,20,20
41223035,20,20
41223869,20,20
41223870,20,20
41223871,20,20
41223872,20,20
41223873,20,20
41223874,20,20
41223875,20,20
41223876,20,20
41223877,20,20
41223878,20,20
41223879,20,20
41223880,20,20
41223881,20,20
41223882,20,20
41223883,20,20
41223884,20,20
41223885,20,20
41223886,20,20
41223887,20,20
41223888,20,20
41223889,20,20
41223890,20,20
41223891,20,20
41223893,20,20
41223894,20,20
41223895,20,20
41223896,20,20
41223897,20,20
41224287,20,20
41224288,20,20
41224289,20,20
41224290,20,20
41224291,20,20
41224292,20,20
41224293,20,20
41224294,20,20
41224295,20,20
41224296,20,20
41224297,20,20
41224298,20,20
41224299,20,20
41224300,20,20
41224301,20,20
41224302,20,20
41224303,20,20
41224304,20,20
41224305,20,20
41224306,20,20
41224307,20,20
41224308,20,20
41224309,20,20
41224310,20,20
41224311,20,20
41224312,20,20
41224313,20,20
41224314,20,20
41224315,20,20
41224316,20,20
41224317,20,20
41225133,20,20
41225234,20,20
41225328,20,20
41227226,20,20
41227227,20,20
41227228,20,20
41227236,20,20
41227237,20,20
41227238,20,20
41227239,20,20
41227240,20,20
41227241,20,20
41228472,20,20
41228473,20,20
41228474,20,20
41228475,20,20
41228476,20,20
41228477,20,20
41228478,20,20
41228485,20,20
41228486,20,20
41228487,20,20
41228488,20,20
41228489,20,20
41229380,20,20
41229381,20,20
41229382,20,20
41229738,20,20
41229739,20,20
41229740,20,20
41229741,20,20
41230978,20,20
41231375,20,20
41231376,20,20
41231377,20,20
41231378,20,20
41231379,20,20
41231380,20,20
41231381,20,20
41231382,20,20
41231383,20,20
41231384,20,20
41231385,20,20
41231386,20,20
41231387,20,20
41231388,20,20
41231561,20,20
41231562,20,20
41231563,20,20
41231564,20,20
41233470,20,20
41233471,20,20
41233472,20,20
41233473,20,20
41233474,20,20
41233475,20,20
41234466,20,20
41234855,20,20
41234856,20,20
41234857,20,20
41234858,20,20
41234861,20,20
41234862,20,20
41234863,20,20
41234864,20,20
41234865,20,20
41234866,20,20
41235051,20,20
41235052,20,20
41235053,20,20
41235592,20,20
41235593,20,20
41235615,20,20
41235787,20,20
41235788,20,20
41235789,20,20
41235790,20,20
41235791,20,20
41235792,20,20
41235793,20,20
41235794,20,20
41235795,20,20
41235885,20,20
41235886,20,20
41235887,20,20
41235888,20,20
41235889,20,20
41235890,20,20
41235891,20,20
41236438,20,20
41236439,20,20
41236476,20,20
41236562,20,20
41236641,20,20
41236652,20,20
41236653,20,20
41236908,20,20
41236930,20,20
41236931,20,20
41236997,20,20
41237691,20,20
41237692,20,20
41237693,20,20
41237694,20,20
41238079,20,20
41238080,20,20
41238083,20,20
41238084,20,20
41238091,20,20
41238092,20,20
41238247,20,20
41238265,20,20
41238266,20,20
41238267,20,20
41238379,20,20
41238545,20,20
41238962,20,20
41239064,20,20
41239065,20,20
41239066,20,20
41240344,20,20
41240345,20,20
41240964,20,20
41240965,20,20
41240966,20,20
41240967,20,20
41240968,20,20
41241637,20,20
41241638,20,20
41241639,20,20
41241640,20,20
41241641,20,20
41241643,20,20
41241649,20,20
41241652,20,20
41241718,20,20
41241719,20,20
41241992,20,20
41241993,20,20
41241994,20,20
41242243,20,20
41242885,20,20
41243042,20,20
41243085,20,20
41243117,20,20
41243118,20,20
41243507,20,20
41243527,20,20
41243528,20,20
41243529,20,20
41243530,20,20
41243531,20,20
41243532,20,20
41243533,20,20
41243534,20,20
41243535,20,20
41243576,20,20
41243629,20,20
41243757,20,20
41243758,20,20
41243759,20,20
41243760,20,20
41243761,20,20
41243762,20,20
41243763,20,20
41243764,20,20
41243765,20,20
41243766,20,20
41243767,20,20
41243768,20,20
41243769,20,20
41243770,20,20
41243771,20,20
41243772,20,20
41243773,20,20
41243774,20,20
41244347,20,20
41247107,20,20
41247114,20,20
41247115,20,20
41247116,20,20
41247117,20,20
41247118,20,20
41247134,20,20
41247135,20,20
41248867,20,20
41248868,20,20
41248869,20,20
41248870,20,20
41248871,20,20
41248872,20,20
41248873,20,20
41248874,20,20
41248875,20,20
41248876,20,20
41248877,20,20
41248878,20,20
41248879,20,20
41249178,20,20
41249179,20,20
41249180,20,20
41249181,20,20
41249182,20,20
41249183,20,20
41249190,20,20
41249191,20,20
41249192,20,20
41249193,20,20
41249194,20,20
41249195,20,20
41250840,20,20
41250844,20,20
41250884,20,20
41251669,20,20
41251670,20,20
41251671,20,20
41251672,20,20
41251673,20,20
41251674,20,20
41251675,20,20
41251676,20,20
41251677,20,20
41251678,20,20
41251679,20,20
41251680,20,20
41251681,20,20
41251682,20,20
41251683,20,20
41251684,20,20
41251685,20,20
41252290,20,20
41252291,20,20
41253510,20,20
41253968,20,20
41254012,20,20
41254034,20,20
41254851,20,20
41254852,20,20
41254853,20,20
41254854,20,20
41254855,20,20
41254856,20,20
41254857,20,20
41254858,20,20
41254859,20,20
41254860,20,20
41254861,20,20
41254862,20,20
41254863,20,20
41254864,20,20
41254865,20,20
41254866,20,20
41254867,20,20
41254868,20,20
41254870,20,20
41254871,20,20
41254872,20,20
41254873,20,20
41254874,20,20
41254875,20,20
41254876,20,20
41254877,20,20
41254878,20,20
41254880,20,20
41254881,20,20
41254882,20,20
41254883,20,20
41254884,20,20
41254885,20,20
41254886,20,20
41254887,20,20
41254888,20,20
41255307,20,20
41255308,20,20
41255309,20,20
41255310,20,20
41255311,20,20
41255312,20,20
41255313,20,20
41255314,20,20
41255315,20,20
41255316,20,20
41255317,20,20
41255318,20,20
41255319,20,20
41255320,20,20
41255321,20,20
41255322,20,20
41255323,20,20
41255324,20,20
41255325,20,20
41255326,20,20
41255327,20,20
41255364,20,20
41258018,20,20
41258021,20,20
41258022,20,20
41258023,20,20
41258024,20,20
41258028,20,20
41258029,20,20
41258030,20,20
41258031,20,20
41259296,20,20
41259297,20,20
41259298,20,20
41259299,20,20
41259300,20,20
41259304,20,20
41259305,20,20
41259306,20,20
41259307,20,20
41259308,20,20
41259309,20,20
41260196,20,20
41260197,20,20
41260531,20,20
41260532,20,20
41260533,20,20
41260534,20,20
41260535,20,20
41260536,20,20
41260537,20,20
41262115,20,20
41262116,20,20
41262117,20,20
41262118,20,20
41262119,20,20
41262120,20,20
41262121,20,20
41262122,20,20
41262123,20,20
41262124,20,20
41262125,20,20
41262126,20,20
41262127,20,20
41262128,20,20
41262311,20,20
41262312,20,20
41262313,20,20
41262314,20,20
41262315,20,20
41262316,20,20
41263443,20,20
41263444,20,20
41263445,20,20
41263672,20,20
41263673,20,20
41263804,20,20
41264186,20,20
41264235,20,20
41264236,20,20
41265285,20,20
41265286,20,20
41265671,20,20
41265672,20,20
41265673,20,20
41265674,20,20
41265675,20,20
41265676,20,20
41265677,20,20
41265678,20,20
41265679,20,20
41265681,20,20
41265682,20,20
41265683,20,20
41265684,20,20
41265685,20,20
41265686,20,20
41265687,20,20
41265688,20,20
41265689,20,20
41265690,20,20
41265796,20,20
41265891,20,20
41265913,20,20
41265914,20,20
41265915,20,20
41266043,20,20
41266479,20,20
41266696,20,20
41266697,20,20
41266698,20,20
41266700,20,20
41266701,20,20
41266702,20,20
41266703,20,20
41282560,20,20
41282561,20,20
41282562,20,20
41282563,20,20
41284123,20,20
41284511,20,20
41285055,20,20
41285873,20,20
41285874,20,20
41285875,20,20
41285876,20,20
41285877,20,20
41285879,20,20
41285881,20,20
41285882,20,20
41285883,20,20
41285884,20,20
41285885,20,20
41285886,20,20
41285888,20,20
41285890,20,20
41285892,20,20
41285893,20,20
41285894,20,20
41285895,20,20
41285896,20,20
41285897,20,20
41285898,20,20
41285899,20,20
41285900,20,20
41285901,20,20
41285902,20,20
41285903,20,20
41285904,20,20
41285905,20,20
41285906,20,20
41285907,20,20
41285908,20,20
41286118,20,20
41286313,20,20
41286314,20,20
41286315,20,20
41286316,20,20
41286317,20,20
41286318,20,20
41286319,20,20
41286320,20,20
41286321,20,20
41286322,20,20
41286323,20,20
41286324,20,20
41286325,20,20
41286326,20,20
41286327,20,20
41286328,20,20
41286329,20,20
41286330,20,20
41286331,20,20
41286332,20,20
41286333,20,20
41286334,20,20
41286335,20,20
41286336,20,20
41286337,20,20
41286338,20,20
41286339,20,20
41286340,20,20
41286341,20,20
41286342,20,20
41286398,20,20
41286399,20,20
41286400,20,20
41287028,20,20
41287098,20,20
41289135,20,20
41289145,20,20
41289146,20,20
41289148,20,20
41289149,20,20
41289150,20,20
41290389,20,20
41290390,20,20
41290391,20,20
41290392,20,20
41290393,20,20
41290394,20,20
41290395,20,20
41290397,20,20
41290398,20,20
41290399,20,20
41290400,20,20
41290401,20,20
41291287,20,20
41291639,20,20
41291640,20,20
41293284,20,20
41293285,20,20
41293286,20,20
41293287,20,20
41293288,20,20
41293289,20,20
41293290,20,20
41293291,20,20
41293292,20,20
41293293,20,20
41293294,20,20
41293490,20,20
41293491,20,20
41293492,20,20
41293493,20,20
41293494,20,20
41293495,20,20
41294329,20,20
41294602,20,20
41294603,20,20
41294604,20,20
41294804,20,20
41295356,20,20
41296381,20,20
41296382,20,20
41296383,20,20
41296384,20,20
41296385,20,20
41296386,20,20
41296387,20,20
41296795,20,20
41296796,20,20
41296797,20,20
41296798,20,20
41296799,20,20
41296800,20,20
41296801,20,20
41296802,20,20
41296803,20,20
41296804,20,20
41296805,20,20
41296806,20,20
41296807,20,20
41296808,20,20
41296809,20,20
41296810,20,20
41296811,20,20
41296812,20,20
41296813,20,20
41296982,20,20
41296983,20,20
41296984,20,20
41297202,20,20
41297526,20,20
41297695,20,20
41297697,20,20
41297698,20,20
41297699,20,20
41297701,20,20
41297702,20,20
41297703,20,20
41297704,20,20
41297792,20,20
41297793,20,20
41297794,20,20
41297795,20,20
41297796,20,20
41297797,20,20
41297798,20,20
41297799,20,20
41297800,20,20
41297801,20,20
41298346,20,20
41298464,20,20
41298558,20,20
41298585,20,20
41298587,20,20
41298684,20,20
41299713,20,20
41300047,20,20
41300055,20,20
41300202,20,20
41300203,20,20
41300204,20,20
41300323,20,20
41300733,20,20
41300744,20,20
41300900,20,20
41300901,20,20
41300902,20,20
41300903,20,20
41300904,20,20
41300905,20,20
41300999,20,20
41301000,20,20
41301001,20,20
41301002,20,20
41301239,20,20
41301373,20,20
41302308,20,20
41302313,20,20
41302914,20,20
41302915,20,20
41302916,20,20
41302917,20,20
41302918,20,20
41302919,20,20
41302993,20,20
41303634,20,20
41303635,20,20
41303636,20,20
41303637,20,20
41303638,20,20
41303639,20,20
41303643,20,20
41303655,20,20
41303656,20,20
41303657,20,20
41303658,20,20
41303659,20,20
41303660,20,20
41303972,20,20
41303973,20,20
41303974,20,20
41303975,20,20
41303976,20,20
41303977,20,20
41304202,20,20
41305040,20,20
41305078,20,20
41305118,20,20
41305152,20,20
41305537,20,20
41305538,20,20
41305539,20,20
41305540,20,20
41305541,20,20
41305776,20,20
41305777,20,20
41305778,20,20
41305779,20,20
41305780,20,20
41305781,20,20
41305782,20,20
41305783,20,20
41305784,20,20
41305785,20,20
41306571,20,20
41309158,20,20
41309159,20,20
41309162,20,20
41309170,20,20
41309171,20,20
41309172,20,20
41309173,20,20
41309174,20,20
41309175,20,20
41309193,20,20
41310967,20,20
41310968,20,20
41310969,20,20
41310970,20,20
41310971,20,20
41310972,20,20
41310973,20,20
41310974,20,20
41310975,20,20
41310976,20,20
41310977,20,20
41311328,20,20
41311329,20,20
41311333,20,20
